"FLIGHT_KEY","TAIL_NUMBER","FLIGHT_NUMBER","CANCELLED","DIVERTED","ORIGIN_AIRPORT","DESTINATION_AIRPORT","CUSTOMER_ID","THE_YEAR","THE_MONTH","THE_DAY","DB_SOURCE"
"2682","N3CDAA","199","0","0","JFK","BOS","108","2017","1","1","FLIGHT_2017"
"45","N3EPAA","291","0","0","JFK","AUS","102","2017","1","1","FLIGHT_2017"
"1257","N3HSAA","199","0","0","JFK","BOS","101","2017","1","1","FLIGHT_2017"
"3687","N607AT","2682","0","0","JFK","BOS","102","2018","1","29","FLIGHT_2018"
"264","N3FXAA","1096","0","0","JFK","BOS","108","2017","1","1","FLIGHT_2017"
"1029","N188US","2057","0","0","JFK","CLT","105","2017","1","1","FLIGHT_2017"
"2335","N126UW","1919","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"2445","N3AEAA","235","0","0","JFK","BOS","103","2017","1","1","FLIGHT_2017"
"2923","N676AW","2069","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"3851","N923AT","2666","0","0","JFK","BOS","103","2018","2","23","FLIGHT_2018"
"2089","N186US","1862","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"4043","N949UW","2141","0","0","JFK","BOS","108","2018","5","7","FLIGHT_2018"
"1449","N195UW","670","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"4701","N928AT","2674","0","0","JFK","BOS","107","2018","7","24","FLIGHT_2018"
"5090","N3FHAA","2314","1","0","JFK","BOS","106","2017","2","9","FLYU_FLIGHTS"
"41","N3JEAA","84","0","0","JFK","BOS","109","2017","1","1","FLIGHT_2017"
"2041","N832AW","1979","0","0","JFK","CLT","105","2017","1","1","FLIGHT_2017"
"4961","N953AT","2670","0","0","JFK","BOS","104","2018","11","24","FLIGHT_2018"
"1930","N713UW","1770","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"2615","N740UW","1795","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"860","N3HEAA","84","0","0","JFK","BOS","104","2017","1","1","FLIGHT_2017"
"1950","N3APAA","67","0","0","JFK","AUS","106","2017","1","1","FLIGHT_2017"
"4108","N978AT","2676","0","0","JFK","BOS","107","2018","5","17","FLIGHT_2018"
"5014","N3CHAA","291","0","0","JFK","AUS","108","2017","3","7","FLYU_FLIGHTS"
"4109","N968AT","2680","0","0","JFK","BOS","108","2018","5","17","FLIGHT_2018"
"2400","N835AW","2070","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"3345","N732US","1795","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"3688","N895AT","2692","0","0","JFK","BOS","10","2018","3","17","FLIGHT_2018"
"1176","N562UW","445","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"4305","N717JL","2666","0","0","JFK","BOS","109","2018","6","25","FLIGHT_2018"
"3818","N955AT","2680","0","0","JFK","BOS","108","2018","4","7","FLIGHT_2018"
"1623","N3HJAA","67","0","0","JFK","AUS","105","2017","1","1","FLIGHT_2017"
"2287","N832AW","2070","0","0","JFK","CLT","106","2017","1","1","FLIGHT_2017"
"5094","N3EMAA","84","1","0","JFK","BOS","10","2017","3","5","FLYU_FLIGHTS"
"262","N3JMAA","1653","0","0","JFK","CLT","106","2017","1","1","FLIGHT_2017"
"1911","N769US","1922","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"3816","N915AT","2670","0","0","JFK","BOS","106","2018","4","7","FLIGHT_2018"
"4214","N915AT","2666","0","0","JFK","BOS","104","2018","4","27","FLIGHT_2018"
"1331","N790AA","235","0","0","JFK","BOS","109","2017","1","1","FLIGHT_2017"
"1522","N813AW","2070","0","0","JFK","CLT","106","2017","1","1","FLIGHT_2017"
"2369","N111US","1919","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"4125","N761ND","5074","0","0","JFK","BHM","103","2018","4","9","FLIGHT_2018"
"2175","N3BKAA","199","0","0","JFK","BOS","108","2017","1","1","FLIGHT_2017"
"4685","N959UW","2128","0","0","JFK","BOS","102","2018","7","19","FLIGHT_2018"
"2774","N3HCAA","2580","0","0","JFK","BOS","101","2017","1","1","FLIGHT_2017"
"3597","N961UW","2144","0","0","JFK","BOS","100","2018","2","6","FLIGHT_2018"
"4504","N963AT","2684","0","0","JFK","BOS","108","2018","6","10","FLIGHT_2018"
"4270","N967AT","2696","0","0","JFK","BOS","107","2018","6","18","FLIGHT_2018"
"4773","N948UW","2131","0","0","JFK","BOS","104","2018","12","2","FLIGHT_2018"
"3637","N989AT","2688","0","0","JFK","BOS","107","2018","1","20","FLIGHT_2018"
"4368","N906AT","2669","0","0","JFK","BOS","106","2018","7","12","FLIGHT_2018"
"450","N3AGAA","2314","0","0","JFK","BOS","103","2017","1","1","FLIGHT_2017"
"1580","N3BMAA","84","0","0","JFK","BOS","104","2017","1","1","FLIGHT_2017"
"1631","N927UW","1862","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"2529","N3EJAA","2580","0","0","JFK","BOS","101","2017","1","1","FLIGHT_2017"
"118","N3DAAA","2314","1","0","JFK","BOS","109","2017","1","1","FLIGHT_2017"
"2517","N3JBAA","2580","0","0","JFK","BOS","100","2017","1","1","FLIGHT_2017"
"711","N3LSAA","84","0","0","JFK","BOS","109","2017","1","1","FLIGHT_2017"
"595","N3JFAA","291","0","0","JFK","AUS","103","2017","1","1","FLIGHT_2017"
"988","N104UW","2069","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"1339","N3EKAA","330","0","0","JFK","CLT","106","2017","1","1","FLIGHT_2017"
"499","N3JAAA","199","0","0","JFK","BOS","106","2017","1","1","FLIGHT_2017"
"3174","N3FWAA","83","0","0","JFK","BOS","107","2017","1","1","FLIGHT_2017"
"2703","N917UY","1784","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"267","unknown","84","1","0","JFK","BOS","100","2017","1","1","FLIGHT_2017"
"184","N3GXAA","84","0","0","JFK","BOS","105","2017","1","1","FLIGHT_2017"
"3539","N975AT","2694","0","0","JFK","BOS","101","2018","1","11","FLIGHT_2018"
"4037","N983AT","2666","0","0","JFK","BOS","102","2018","5","7","FLIGHT_2018"
"845","N3KMAA","1096","0","0","JFK","BOS","100","2017","1","1","FLIGHT_2017"
"1361","N3AFAA","235","0","0","JFK","BOS","106","2017","1","1","FLIGHT_2017"
"2679","N126UW","2069","0","0","JFK","CLT","105","2017","1","1","FLIGHT_2017"
"4812","N612QX","5301","0","0","JFK","BHM","10","2018","12","11","FLIGHT_2018"
"3868","N607AT","2696","0","0","JFK","BOS","109","2018","2","25","FLIGHT_2018"
"4991","N899AT","2684","0","0","JFK","BOS","101","2018","12","1","FLIGHT_2018"
"4205","N954AT","2680","0","0","JFK","BOS","106","2018","4","24","FLIGHT_2018"
"5111","N3FTAA","199","1","0","JFK","BOS","107","2017","11","19","FLYU_FLIGHTS"
"1607","N542UW","1737","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"2996","N534UW","2042","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"3759","N947UW","2146","0","0","JFK","BOS","104","2018","3","30","FLIGHT_2018"
"4691","N925AT","2677","0","0","JFK","BOS","108","2018","7","21","FLIGHT_2018"
"759","N3BXAA","84","0","0","JFK","BOS","102","2017","1","1","FLIGHT_2017"
"1500","N3CVAA","199","0","0","JFK","BOS","106","2017","1","1","FLIGHT_2017"
"2490","N812AW","1793","0","0","JFK","CLT","106","2017","1","1","FLIGHT_2017"
"2898","N3DSAA","235","0","0","JFK","BOS","107","2017","1","1","FLIGHT_2017"
"3726","N925AT","2694","0","0","JFK","BOS","104","2018","3","23","FLIGHT_2018"
"564","N3DUAA","1664","0","0","JFK","BOS","105","2017","1","1","FLIGHT_2017"
"3453","N837AW","1793","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"2737","N970UY","873","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"2763","N167US","600","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"2165","N715UW","1773","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"357","N3CGAA","1653","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"2980","N831AW","873","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"588","N5CRAA","1664","0","0","JFK","BOS","107","2017","1","1","FLIGHT_2017"
"631","N3GLAA","291","0","0","JFK","AUS","106","2017","1","1","FLIGHT_2017"
"2035","N3CDAA","330","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"4750","N957UW","2156","0","0","JFK","BOS","101","2018","8","6","FLIGHT_2018"
"1624","N188US","1737","0","0","JFK","CLT","106","2017","1","1","FLIGHT_2017"
"2575","N102UW","2069","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"2182","N703UW","1830","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"2911","N110UW","1919","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"4994","N3DJAA","1096","0","0","JFK","BOS","102","2017","1","4","FLYU_FLIGHTS"
"1979","N733UW","1843","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"2824","N730US","1920","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"4372","N974AT","2673","0","0","JFK","BOS","10","2018","7","13","FLIGHT_2018"
"4943","N892AT","2692","0","0","JFK","BOS","108","2018","11","18","FLIGHT_2018"
"179","N3CNAA","1653","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"378","N3KEAA","193","0","0","JFK","BOS","106","2017","1","1","FLIGHT_2017"
"1519","N819AW","1723","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"3460","N578UW","873","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"3030","N3JRAA","67","0","0","JFK","AUS","105","2017","1","1","FLIGHT_2017"
"4196","N994AT","2674","0","0","JFK","BOS","108","2018","4","23","FLIGHT_2018"
"3681","N959UW","2154","0","0","JFK","BOS","107","2018","1","28","FLIGHT_2018"
"1645","N756US","2063","0","0","JFK","CLT","105","2017","1","1","FLIGHT_2017"
"3277","N510UW","2057","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"3909","N899AT","2688","0","0","JFK","BOS","106","2018","3","6","FLIGHT_2018"
"4351","N891AT","2677","0","0","JFK","BOS","100","2018","7","7","FLIGHT_2018"
"1024","N820AW","2043","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"1079","N3BEAA","330","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"4025","N929AT","2694","0","0","JFK","BOS","101","2018","5","4","FLIGHT_2018"
"4817","N963UW","2121","0","0","JFK","BOS","104","2018","12","14","FLIGHT_2018"
"3002","N834AW","2019","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"4396","N748EV","4943","0","0","JFK","BHM","10","2018","5","21","FLIGHT_2018"
"1505","N809AW","2070","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"5045","N3ELAA","67","0","0","JFK","AUS","109","2017","6","21","FLYU_FLIGHTS"
"4363","N967UW","2152","0","0","JFK","BOS","101","2018","7","10","FLIGHT_2018"
"4377","N892AT","2674","0","0","JFK","BOS","102","2018","5","20","FLIGHT_2018"
"3642","N960AT","2678","0","0","JFK","BOS","101","2018","1","21","FLIGHT_2018"
"4100","N944UW","2136","0","0","JFK","BOS","10","2018","5","15","FLIGHT_2018"
"90","unknown","1653","1","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"796","N3ESAA","84","0","0","JFK","BOS","104","2017","1","1","FLIGHT_2017"
"1504","N151UW","1737","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"1443","N169UW","1737","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"3005","N840AW","1795","0","0","JFK","CLT","105","2017","1","1","FLIGHT_2017"
"2888","N920US","2057","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"674","N3GVAA","2314","0","0","JFK","BOS","105","2017","1","1","FLIGHT_2017"
"4201","N713EV","5061","0","0","JFK","BHM","102","2018","4","23","FLIGHT_2018"
"4856","N952UW","2118","0","0","JFK","BOS","109","2018","9","27","FLIGHT_2018"
"2544","N102UW","2069","0","0","JFK","CLT","105","2017","1","1","FLIGHT_2017"
"3451","N108UW","416","0","0","JFK","CLT","106","2017","1","1","FLIGHT_2017"
"3948","N899AT","2666","0","0","JFK","BOS","101","2018","3","13","FLIGHT_2018"
"4175","N954UW","2168","0","0","JFK","BOS","109","2018","4","19","FLIGHT_2018"
"297","N3AJAA","291","0","0","JFK","AUS","107","2017","1","1","FLIGHT_2017"
"1047","N3ENAA","84","0","0","JFK","BOS","104","2017","1","1","FLIGHT_2017"
"1569","N3CUAA","1443","0","0","JFK","BOS","104","2017","1","1","FLIGHT_2017"
"1591","N3FWAA","235","0","0","JFK","BOS","104","2017","1","1","FLIGHT_2017"
"2977","N3FDAA","84","0","0","JFK","BOS","10","2017","1","1","FLIGHT_2017"
"3882","N967AT","2680","0","0","JFK","BOS","101","2018","3","1","FLIGHT_2018"
"3649","N986AT","2670","0","0","JFK","BOS","108","2018","1","22","FLIGHT_2018"
"3651","N995AT","2674","0","0","JFK","BOS","10","2018","1","22","FLIGHT_2018"
"1710","N557UW","1970","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"2003","N3FYAA","84","0","0","JFK","BOS","100","2017","1","1","FLIGHT_2017"
"3172","N810AW","873","0","0","JFK","CLT","105","2017","1","1","FLIGHT_2017"
"2720","N3GSAA","330","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"3729","N948UW","2152","0","0","JFK","BOS","107","2018","3","24","FLIGHT_2018"
"652","N3DRAA","335","0","0","JFK","CLT","105","2017","1","1","FLIGHT_2017"
"2550","N568UW","600","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"3153","N3HCAA","84","0","0","JFK","BOS","108","2017","1","1","FLIGHT_2017"
"3320","N767UW","481","0","0","JFK","CLT","105","2017","1","1","FLIGHT_2017"
"3793","N978AT","2668","0","0","JFK","BOS","105","2018","4","3","FLIGHT_2018"
"4583","N708EV","5074","0","0","JFK","BHM","109","2018","8","30","FLIGHT_2018"
"4020","N979AT","2674","0","0","JFK","BOS","107","2018","5","4","FLIGHT_2018"
"17","N3HFAA","84","0","0","JFK","BOS","107","2017","1","1","FLIGHT_2017"
"2974","N3HGAA","235","0","0","JFK","BOS","107","2017","1","1","FLIGHT_2017"
"2685","N111US","1919","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"4139","N956AT","2690","0","0","JFK","BOS","106","2018","4","13","FLIGHT_2018"
"769","N3GPAA","67","0","0","JFK","AUS","101","2017","1","1","FLIGHT_2017"
"3395","N912UY","2057","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"559","N3JAAA","199","0","0","JFK","BOS","100","2017","1","1","FLIGHT_2017"
"1951","N109UW","1919","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"3327","N167US","600","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"933","N3FVAA","1443","0","0","JFK","BOS","102","2017","1","1","FLIGHT_2017"
"980","N3KTAA","235","0","0","JFK","BOS","100","2017","1","1","FLIGHT_2017"
"3184","N3KSAA","330","0","0","JFK","CLT","106","2017","1","1","FLIGHT_2017"
"3920","N954UW","2141","0","0","JFK","BOS","106","2018","3","9","FLIGHT_2018"
"816","N3BAAA","178","0","0","JFK","BOS","102","2017","1","1","FLIGHT_2017"
"1429","N741UW","1770","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"1453","N105UW","2069","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"1914","N916US","413","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"2789","N762US","1842","0","0","JFK","CLT","105","2017","1","1","FLIGHT_2017"
"3545","N969AT","2674","0","0","JFK","BOS","107","2018","1","12","FLIGHT_2018"
"375","N3ALAA","2314","0","0","JFK","BOS","103","2017","1","1","FLIGHT_2017"
"480","N3AHAA","2314","0","0","JFK","BOS","100","2017","1","1","FLIGHT_2017"
"4144","N947UW","2168","0","0","JFK","BOS","100","2018","4","14","FLIGHT_2018"
"4062","N955UW","2168","0","0","JFK","BOS","105","2018","5","11","FLIGHT_2018"
"5000","N3CMAA","2314","0","0","JFK","BOS","108","2017","2","3","FLYU_FLIGHTS"
"3094","N708UW","1676","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"4331","N949UW","2122","0","0","JFK","BOS","102","2018","6","30","FLIGHT_2018"
"302","N3GYAA","291","0","0","JFK","AUS","101","2017","1","1","FLIGHT_2017"
"417","N3BFAA","2314","0","0","JFK","BOS","101","2017","1","1","FLIGHT_2017"
"3382","N186US","873","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"4339","N946UW","2136","0","0","JFK","BOS","10","2018","7","3","FLIGHT_2018"
"269","unknown","193","1","0","JFK","BOS","102","2017","1","1","FLIGHT_2017"
"3111","N538UW","1831","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"3827","N978AT","2686","0","0","JFK","BOS","106","2018","4","8","FLIGHT_2018"
"1778","N835AW","1723","0","0","JFK","CLT","106","2017","1","1","FLIGHT_2017"
"2988","N121UW","416","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"4850","N958AT","2672","0","0","JFK","BOS","103","2018","9","25","FLIGHT_2018"
"955","N124US","1820","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"1634","N3ESAA","1443","0","0","JFK","BOS","105","2017","1","1","FLIGHT_2017"
"4930","N615QX","5314","0","0","JFK","BHM","106","2018","11","15","FLIGHT_2018"
"585","N3JSAA","84","1","0","JFK","BOS","104","2017","1","1","FLIGHT_2017"
"714","N3CUAA","199","0","0","JFK","BOS","101","2017","1","1","FLIGHT_2017"
"1022","N3GNAA","1443","0","0","JFK","BOS","109","2017","1","1","FLIGHT_2017"
"1328","N790AA","1443","0","0","JFK","BOS","106","2017","1","1","FLIGHT_2017"
"558","N3CMAA","143","0","0","JFK","BOS","10","2017","1","1","FLIGHT_2017"
"1143","N3DLAA","84","0","0","JFK","BOS","101","2017","1","1","FLIGHT_2017"
"1282","N3HKAA","67","0","0","JFK","AUS","104","2017","1","1","FLIGHT_2017"
"4330","N949UW","2172","0","0","JFK","BOS","101","2018","6","30","FLIGHT_2018"
"2499","N124US","2069","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"551","N3LVAA","335","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"557","N3ANAA","335","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"2420","N566UW","2069","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"4625","N963UW","2118","0","0","JFK","BOS","107","2018","9","13","FLIGHT_2018"
"607","N3LEAA","291","0","0","JFK","AUS","104","2017","1","1","FLIGHT_2017"
"4541","N965UW","2151","0","0","JFK","BOS","100","2018","8","17","FLIGHT_2018"
"4452","N944UW","2152","0","0","JFK","BOS","100","2018","6","1","FLIGHT_2018"
"1570","N760US","1715","0","0","JFK","CLT","105","2017","1","1","FLIGHT_2017"
"2207","N747UW","2070","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"2241","N713UW","1773","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"70","N3CJAA","2314","0","0","JFK","BOS","105","2017","1","1","FLIGHT_2017"
"2505","N119US","1919","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"3299","N754UW","1970","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"2565","N767UW","2019","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"3644","N958AT","2684","0","0","JFK","BOS","103","2018","1","21","FLIGHT_2018"
"657","N3FNAA","84","0","0","JFK","BOS","10","2017","1","1","FLIGHT_2017"
"941","N3KVAA","67","0","0","JFK","AUS","10","2017","1","1","FLIGHT_2017"
"316","N3LAAA","193","0","0","JFK","BOS","104","2017","1","1","FLIGHT_2017"
"2435","N198UW","1970","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"3596","N970AT","2674","0","0","JFK","BOS","10","2018","2","6","FLIGHT_2018"
"3847","N956UW","2146","0","0","JFK","BOS","10","2018","2","22","FLIGHT_2018"
"4428","N930AT","2666","0","0","JFK","BOS","109","2018","5","27","FLIGHT_2018"
"1716","N122US","1919","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"3029","N125UW","2069","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"2598","N809AW","2019","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"2348","N3EDAA","1443","0","0","JFK","BOS","101","2017","1","1","FLIGHT_2017"
"4612","N972AT","2670","0","0","JFK","BOS","105","2018","9","8","FLIGHT_2018"
"4797","N974AT","2668","0","0","JFK","BOS","106","2018","12","8","FLIGHT_2018"
"2390","N3FGAA","84","0","0","JFK","BOS","10","2017","1","1","FLIGHT_2017"
"545","N3JDAA","335","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"1334","N3JEAA","1443","0","0","JFK","BOS","101","2017","1","1","FLIGHT_2017"
"2138","N601AW","2069","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"3156","N194UW","2042","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"4133","N979AT","2682","0","0","JFK","BOS","100","2018","4","12","FLIGHT_2018"
"3671","N960AT","2676","0","0","JFK","BOS","108","2018","1","25","FLIGHT_2018"
"231","N3ELAA","84","1","0","JFK","BOS","108","2017","1","1","FLIGHT_2017"
"470","N3CEAA","335","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"1170","N813AW","1723","0","0","JFK","CLT","106","2017","1","1","FLIGHT_2017"
"1614","N520UW","670","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"1739","N712US","829","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"2481","N833AW","1842","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"3766","N963UW","2168","0","0","JFK","BOS","100","2018","3","31","FLIGHT_2018"
"600","N3DYAA","1664","0","0","JFK","BOS","108","2017","1","1","FLIGHT_2017"
"1744","N806AW","873","0","0","JFK","CLT","105","2017","1","1","FLIGHT_2017"
"2109","N103US","1919","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"4106","N923AT","2696","0","0","JFK","BOS","105","2018","5","15","FLIGHT_2018"
"1869","N124US","2069","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"3106","N3BFAA","235","0","0","JFK","BOS","105","2017","1","1","FLIGHT_2017"
"1564","N3JNAA","330","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"2453","N672AW","2069","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"2147","N3KWAA","235","0","0","JFK","BOS","102","2017","1","1","FLIGHT_2017"
"1983","N3BSAA","199","0","0","JFK","BOS","106","2017","1","1","FLIGHT_2017"
"3003","N104UW","416","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"1866","N3ATAA","330","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"3806","N988AT","2674","0","0","JFK","BOS","107","2018","4","6","FLIGHT_2018"
"366","N3DSAA","193","1","0","JFK","BOS","105","2017","1","1","FLIGHT_2017"
"3468","N128UW","416","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"2707","N924US","1837","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"3967","N959UW","2168","0","0","JFK","BOS","109","2018","3","16","FLIGHT_2018"
